Date,City,PM25
2023-05-06,Ho,18.1
2023-05-06,Kintampo,21.0
2023-05-06,Koforidua,21.6
2023-05-06,Kumasi,20.4
2023-05-06,Nalerigu,22.7
2023-05-06,Navrongo,23.4
2023-05-06,Sefwi Wiawso,20.9
2023-05-06,Sekondi-Takoradi,20.7
2023-05-06,Somanya,21.0
2023-05-06,Sunyani,19.0
2023-05-06,Tamale,24.7
2023-05-06,Techiman,20.4
2023-05-06,Tema,19.6
2023-05-06,Wa,23.5
2023-05-07,Accra,20.6
2023-05-07,Bolgatanga,24.2
2023-05-07,Cape Coast,20.2
2023-05-07,Dambai,23.1
2023-05-07,Damongo,22.8
2023-05-07,Goaso,20.8
2023-05-07,Ho,19.0
2023-05-07,Kintampo,18.5
2023-05-07,Koforidua,18.7
2023-05-07,Kumasi,20.3
2023-05-07,Nalerigu,22.5
2023-05-07,Navrongo,22.1
2023-05-07,Sefwi Wiawso,20.7
2023-05-07,Sekondi-Takoradi,17.1
2023-05-07,Somanya,17.8
2023-05-07,Sunyani,22.9
2023-05-07,Tamale,23.0
2023-05-07,Techiman,21.9
2023-05-07,Tema,21.7
2023-05-07,Wa,22.2
2023-05-08,Accra,19.5
2023-05-08,Bolgatanga,22.0
2023-05-08,Cape Coast,19.4
2023-05-08,Dambai,20.5
2023-05-08,Damongo,24.3
2023-05-08,Goaso,22.2
2023-05-08,Ho,19.5
2023-05-08,Kintampo,23.9
2023-05-08,Koforidua,19.1
2023-05-08,Kumasi,17.5
2023-05-08,Nalerigu,23.2
2023-05-08,Navrongo,22.1
2023-05-08,Sefwi Wiawso,18.1
2023-05-08,Sekondi-Takoradi,19.0
2023-05-08,Somanya,20.6
2023-05-08,Sunyani,23.9
2023-05-08,Tamale,24.0
2023-05-08,Techiman,21.6
2023-05-08,Tema,20.9
2023-05-08,Wa,24.2
2023-05-09,Accra,19.8
2023-05-09,Bolgatanga,30.7
2023-05-09,Cape Coast,20.2
2023-05-09,Dambai,21.9
2023-05-09,Damongo,24.8
2023-05-09,Goaso,22.9
2023-05-09,Ho,21.6
2023-05-09,Kintampo,24.4
2023-05-09,Koforidua,21.5
2023-05-09,Kumasi,22.6
2023-05-09,Nalerigu,28.3
2023-05-09,Navrongo,70.7
2023-05-09,Sefwi Wiawso,25.5
2023-05-09,Sekondi-Takoradi,19.9
2023-05-09,Somanya,22.6
2023-05-09,Sunyani,24.3
2023-05-09,Tamale,24.5
2023-05-09,Techiman,22.7
2023-05-09,Tema,19.5
2023-05-09,Wa,27.4
2023-05-10,Accra,20.2
2023-05-10,Bolgatanga,80.9
2023-05-10,Cape Coast,21.1
2023-05-10,Dambai,20.2
2023-05-10,Damongo,21.1
2023-05-10,Goaso,20.9
2023-05-10,Ho,21.6
2023-05-10,Kintampo,20.5
2023-05-10,Koforidua,21.9
2023-05-10,Kumasi,20.7
2023-05-10,Nalerigu,30.6
2023-05-10,Navrongo,61.2
2023-05-10,Sefwi Wiawso,22.2
2023-05-10,Sekondi-Takoradi,21.1
2023-05-10,Somanya,20.5
2023-05-10,Sunyani,20.5
2023-05-10,Tamale,20.9
2023-05-10,Techiman,20.8
2023-05-10,Tema,20.2
2023-05-10,Wa,46.9
2023-05-11,Accra,21.6
2023-05-11,Bolgatanga,20.9
2023-05-11,Cape Coast,22.8
2023-05-11,Dambai,21.0
2023-05-11,Damongo,21.2
2023-05-11,Goaso,21.1
2023-05-11,Ho,21.8
2023-05-11,Kintampo,20.9
2023-05-11,Koforidua,21.1
2023-05-11,Kumasi,21.5
2023-05-11,Nalerigu,20.4
2023-05-11,Navrongo,22.4
2023-05-11,Sefwi Wiawso,22.4
2023-05-11,Sekondi-Takoradi,21.7
2023-05-11,Somanya,21.5
2023-05-11,Sunyani,22.0
2023-05-11,Tamale,20.4
2023-05-11,Techiman,21.5
2023-05-11,Tema,21.1
2023-05-11,Wa,21.1
2023-05-12,Accra,21.2
2023-05-12,Bolgatanga,18.1
2023-05-12,Cape Coast,22.7
2023-05-12,Dambai,20.6
2023-05-12,Damongo,21.6
2023-05-12,Goaso,21.3
2023-05-12,Ho,22.2
2023-05-12,Kintampo,21.8
2023-05-12,Koforidua,21.8
2023-05-12,Kumasi,20.6
2023-05-12,Nalerigu,16.8
2023-05-12,Navrongo,18.0
2023-05-12,Sefwi Wiawso,23.1
2023-05-12,Sekondi-Takoradi,22.8
2023-05-12,Somanya,19.9
2023-05-12,Sunyani,20.6
2023-05-12,Tamale,21.7
2023-05-12,Techiman,18.9
2023-05-12,Tema,21.2
2023-05-12,Wa,20.9
2023-05-13,Accra,21.4
2023-05-13,Bolgatanga,21.7
2023-05-13,Cape Coast,20.5
2023-05-13,Dambai,18.3
2023-05-13,Damongo,20.7
2023-05-13,Goaso,19.8
2023-05-13,Ho,21.8
2023-05-13,Kintampo,20.3
2023-05-13,Koforidua,20.5
2023-05-13,Kumasi,21.1
2023-05-13,Nalerigu,21.3
2023-05-13,Navrongo,21.6
2023-05-13,Sefwi Wiawso,21.7
2023-05-13,Sekondi-Takoradi,23.6
2023-05-13,Somanya,20.8
2023-05-13,Sunyani,20.2
2023-05-13,Tamale,20.2
2023-05-13,Techiman,18.7
2023-05-13,Tema,20.7
2023-05-13,Wa,18.7
2023-05-14,Accra,21.0
2023-05-14,Bolgatanga,20.3
2023-05-14,Cape Coast,22.1
2023-05-14,Dambai,20.7
2023-05-14,Damongo,20.9
2023-05-14,Goaso,21.0
2023-05-14,Ho,21.9
2023-05-14,Kintampo,21.7
2023-05-14,Koforidua,22.8
2023-05-14,Kumasi,21.8
2023-05-14,Nalerigu,20.1
2023-05-14,Navrongo,21.9
2023-05-14,Sefwi Wiawso,23.8
2023-05-14,Sekondi-Takoradi,22.8
2023-05-14,Somanya,21.2
2023-05-14,Sunyani,21.3
2023-05-14,Tamale,19.4
2023-05-14,Techiman,20.2
2023-05-14,Tema,21.3
2023-05-14,Wa,20.7
2023-05-15,Accra,20.6
2023-05-15,Bolgatanga,21.0
2023-05-15,Cape Coast,22.8
2023-05-15,Dambai,19.8
2023-05-15,Damongo,23.5
2023-05-15,Goaso,23.1
2023-05-15,Ho,21.4
2023-05-15,Kintampo,21.9
2023-05-15,Koforidua,19.9
2023-05-15,Kumasi,21.9
2023-05-15,Nalerigu,21.0
2023-05-15,Navrongo,20.2
2023-05-15,Sefwi Wiawso,20.4
2023-05-15,Sekondi-Takoradi,21.1
2023-05-15,Somanya,20.5
2023-05-15,Sunyani,22.0
2023-05-15,Tamale,20.9
2023-05-15,Techiman,18.9
2023-05-15,Tema,20.9
2023-05-15,Wa,21.3
2023-05-16,Accra,21.8
2023-05-16,Bolgatanga,24.3
2023-05-16,Cape Coast,24.0
2023-05-16,Dambai,21.9
2023-05-16,Damongo,22.8
2023-05-16,Goaso,22.2
2023-05-16,Ho,24.2
2023-05-16,Kintampo,22.3
2023-05-16,Koforidua,23.9
2023-05-16,Kumasi,22.9
2023-05-16,Nalerigu,25.2
2023-05-16,Navrongo,24.9
2023-05-16,Sefwi Wiawso,23.2
2023-05-16,Sekondi-Takoradi,24.4
2023-05-16,Somanya,23.5
2023-05-16,Sunyani,21.9
2023-05-16,Tamale,27.7
2023-05-16,Techiman,23.7
2023-05-16,Tema,21.3
2023-05-16,Wa,23.2
2023-05-17,Accra,22.2
2023-05-17,Bolgatanga,21.3
2023-05-17,Cape Coast,22.0
2023-05-17,Dambai,21.1
2023-05-17,Damongo,25.5
2023-05-17,Goaso,20.5
2023-05-17,Ho,21.4
2023-05-17,Kintampo,22.1
2023-05-17,Koforidua,22.4
2023-05-17,Kumasi,20.1
2023-05-17,Nalerigu,20.3
2023-05-17,Navrongo,20.2
2023-05-17,Sefwi Wiawso,22.2
2023-05-17,Sekondi-Takoradi,21.9
2023-05-17,Somanya,21.7
2023-05-17,Sunyani,21.8
2023-05-17,Tamale,25.7
2023-05-17,Techiman,22.1
2023-05-17,Tema,21.8
2023-05-17,Wa,21.1
2023-05-18,Accra,22.5
2023-05-18,Bolgatanga,19.7
2023-05-18,Cape Coast,20.3
2023-05-18,Dambai,22.2
2023-05-18,Damongo,20.9
2023-05-18,Goaso,21.3
2023-05-18,Ho,18.1
2023-05-18,Kintampo,22.1
2023-05-18,Koforidua,20.2
2023-05-18,Kumasi,19.6
2023-05-18,Nalerigu,18.7
2023-05-18,Navrongo,19.4
2023-05-18,Sefwi Wiawso,20.8
2023-05-18,Sekondi-Takoradi,20.4
2023-05-18,Somanya,22.5
2023-05-18,Sunyani,21.4
2023-05-18,Tamale,18.9
2023-05-18,Techiman,19.7
2023-05-18,Tema,21.5
2023-05-18,Wa,19.6
2023-05-19,Accra,21.4
2023-05-19,Bolgatanga,23.0
2023-05-19,Cape Coast,19.0
2023-05-19,Dambai,21.6
2023-05-19,Damongo,29.7
2023-05-19,Goaso,20.2
2023-05-19,Ho,21.3
2023-05-19,Kintampo,23.0
2023-05-19,Koforidua,24.1
2023-05-19,Kumasi,22.0
2023-05-19,Nalerigu,22.1
2023-05-19,Navrongo,21.7
2023-05-19,Sefwi Wiawso,23.3
2023-05-19,Sekondi-Takoradi,18.4
2023-05-19,Somanya,20.2
2023-05-19,Sunyani,21.9
2023-05-19,Tamale,24.6
2023-05-19,Techiman,21.8
2023-05-19,Tema,20.7
2023-05-19,Wa,22.0
2023-05-20,Accra,21.8
2023-05-20,Bolgatanga,24.1
2023-05-20,Cape Coast,22.4
2023-05-20,Dambai,20.3
2023-05-20,Damongo,22.0
2023-05-20,Goaso,23.0
2023-05-20,Ho,22.7
2023-05-20,Kintampo,22.1
2023-05-20,Koforidua,23.8
2023-05-20,Kumasi,22.4
2023-05-20,Nalerigu,22.5
2023-05-20,Navrongo,25.8
2023-05-20,Sefwi Wiawso,22.8
2023-05-20,Sekondi-Takoradi,22.6
2023-05-20,Somanya,22.8
2023-05-20,Sunyani,20.8
2023-05-20,Tamale,22.2
2023-05-20,Techiman,21.1
2023-05-20,Tema,21.3
2023-05-20,Wa,21.8
2023-05-21,Accra,21.1
2023-05-21,Bolgatanga,20.6
2023-05-21,Cape Coast,23.0
2023-05-21,Dambai,21.3
2023-05-21,Damongo,22.0
2023-05-21,Goaso,21.9
2023-05-21,Ho,21.9
2023-05-21,Kintampo,21.5
2023-05-21,Koforidua,25.0
2023-05-21,Kumasi,21.5
2023-05-21,Nalerigu,21.4
2023-05-21,Navrongo,20.6
2023-05-21,Sefwi Wiawso,23.2
2023-05-21,Sekondi-Takoradi,22.4
2023-05-21,Somanya,22.4
2023-05-21,Sunyani,20.2
2023-05-21,Tamale,21.6
2023-05-21,Techiman,21.4
2023-05-21,Tema,21.4
2023-05-21,Wa,21.3
2023-05-22,Accra,22.1
2023-05-22,Bolgatanga,21.4
2023-05-22,Cape Coast,22.4
2023-05-22,Dambai,21.1
2023-05-22,Damongo,21.8
2023-05-22,Goaso,22.5
2023-05-22,Ho,22.7
2023-05-22,Kintampo,21.9
2023-05-22,Koforidua,24.1
2023-05-22,Kumasi,21.9
2023-05-22,Nalerigu,21.7
2023-05-22,Navrongo,21.5
2023-05-22,Sefwi Wiawso,23.8
2023-05-22,Sekondi-Takoradi,20.1
2023-05-22,Somanya,21.9
2023-05-22,Sunyani,20.0
2023-05-22,Tamale,22.3
2023-05-22,Techiman,21.9
2023-05-22,Tema,22.2
2023-05-22,Wa,21.5
2023-05-23,Accra,21.0
2023-05-23,Bolgatanga,21.8
2023-05-23,Cape Coast,23.3
2023-05-23,Dambai,20.3
2023-05-23,Damongo,23.0
2023-05-23,Goaso,21.2
2023-05-23,Ho,19.0
2023-05-23,Kintampo,22.1
2023-05-23,Koforidua,23.7
2023-05-23,Kumasi,20.9
2023-05-23,Nalerigu,22.1
2023-05-23,Navrongo,21.9
2023-05-23,Sefwi Wiawso,21.3
2023-05-23,Sekondi-Takoradi,18.3
2023-05-23,Somanya,21.2
2023-05-23,Sunyani,20.6
2023-05-23,Tamale,21.2
2023-05-23,Techiman,21.9
2023-05-23,Tema,19.8
2023-05-23,Wa,21.9
2023-05-24,Accra,22.2
2023-05-24,Bolgatanga,21.7
2023-05-24,Cape Coast,23.3
2023-05-24,Dambai,19.6
2023-05-24,Damongo,23.8
2023-05-24,Goaso,21.1
2023-05-24,Ho,17.7
2023-05-24,Kintampo,21.9
2023-05-24,Koforidua,22.5
2023-05-24,Kumasi,20.4
2023-05-24,Nalerigu,20.6
2023-05-24,Navrongo,20.7
2023-05-24,Sefwi Wiawso,19.1
2023-05-24,Sekondi-Takoradi,21.1
2023-05-24,Somanya,21.9
2023-05-24,Sunyani,22.0
2023-05-24,Tamale,23.0
2023-05-24,Techiman,22.3
2023-05-24,Tema,22.7
2023-05-24,Wa,22.4
2023-05-25,Accra,22.1
2023-05-25,Bolgatanga,24.0
2023-05-25,Cape Coast,21.9
2023-05-25,Dambai,22.1
2023-05-25,Damongo,23.7
2023-05-25,Goaso,20.0
2023-05-25,Ho,23.9
2023-05-25,Kintampo,22.3
2023-05-25,Koforidua,22.7
2023-05-25,Kumasi,21.7
2023-05-25,Nalerigu,20.8
2023-05-25,Navrongo,24.1
2023-05-25,Sefwi Wiawso,21.5
2023-05-25,Sekondi-Takoradi,21.5
2023-05-25,Somanya,22.1
2023-05-25,Sunyani,21.5
2023-05-25,Tamale,22.2
2023-05-25,Techiman,21.4
2023-05-25,Tema,22.0
2023-05-25,Wa,22.8
2023-05-26,Accra,22.1
2023-05-26,Bolgatanga,34.7
2023-05-26,Cape Coast,22.8
2023-05-26,Dambai,25.4
2023-05-26,Damongo,23.6
2023-05-26,Goaso,20.9
2023-05-26,Ho,24.8
2023-05-26,Kintampo,22.5
2023-05-26,Koforidua,22.3
2023-05-26,Kumasi,22.0
2023-05-26,Nalerigu,22.3
2023-05-26,Navrongo,29.4
2023-05-26,Sefwi Wiawso,23.5
2023-05-26,Sekondi-Takoradi,22.3
2023-05-26,Somanya,22.1
2023-05-26,Sunyani,22.1
2023-05-26,Tamale,22.7
2023-05-26,Techiman,22.1
2023-05-26,Tema,21.9
2023-05-26,Wa,28.1
2023-05-27,Accra,21.3
2023-05-27,Bolgatanga,28.6
2023-05-27,Cape Coast,21.4
2023-05-27,Dambai,21.1
2023-05-27,Damongo,21.9
2023-05-27,Goaso,21.8
2023-05-27,Ho,21.0
2023-05-27,Kintampo,20.9
2023-05-27,Koforidua,23.6
2023-05-27,Kumasi,21.5
2023-05-27,Nalerigu,25.7
2023-05-27,Navrongo,19.2
2023-05-27,Sefwi Wiawso,19.2
2023-05-27,Sekondi-Takoradi,22.1
2023-05-27,Somanya,21.1
2023-05-27,Sunyani,21.6
2023-05-27,Tamale,24.0
2023-05-27,Techiman,21.5
2023-05-27,Tema,19.9
2023-05-27,Wa,21.9
2023-05-28,Accra,21.5
2023-05-28,Bolgatanga,21.3
2023-05-28,Cape Coast,23.2
2023-05-28,Dambai,22.1
2023-05-28,Damongo,21.9
2023-05-28,Goaso,22.0
2023-05-28,Ho,22.5
2023-05-28,Kintampo,21.3
2023-05-28,Koforidua,22.9
2023-05-28,Kumasi,21.8
2023-05-28,Nalerigu,21.5
2023-05-28,Navrongo,22.1
2023-05-28,Sefwi Wiawso,22.5
2023-05-28,Sekondi-Takoradi,22.6
2023-05-28,Somanya,21.9
2023-05-28,Sunyani,20.8
2023-05-28,Tamale,22.7
2023-05-28,Techiman,18.7
2023-05-28,Tema,22.4
2023-05-28,Wa,22.0
2023-05-29,Accra,21.5
2023-05-29,Bolgatanga,21.6
2023-05-29,Cape Coast,21.6
2023-05-29,Dambai,22.5
2023-05-29,Damongo,22.4
2023-05-29,Goaso,20.2
2023-05-29,Ho,20.5
2023-05-29,Kintampo,22.8
2023-05-29,Koforidua,22.2
2023-05-29,Kumasi,20.8
2023-05-29,Nalerigu,22.7
2023-05-29,Navrongo,22.9
2023-05-29,Sefwi Wiawso,21.3
2023-05-29,Sekondi-Takoradi,19.1
2023-05-29,Somanya,21.9
2023-05-29,Sunyani,20.9
2023-05-29,Tamale,24.4
2023-05-29,Techiman,19.9
2023-05-29,Tema,21.5
2023-05-29,Wa,21.0
2023-05-30,Accra,21.8
2023-05-30,Bolgatanga,22.6
2023-05-30,Cape Coast,16.6
2023-05-30,Dambai,22.9
2023-05-30,Damongo,22.6
2023-05-30,Goaso,21.4
2023-05-30,Ho,22.8
2023-05-30,Kintampo,20.3
2023-05-30,Koforidua,19.8
2023-05-30,Kumasi,21.5
2023-05-30,Nalerigu,22.7
2023-05-30,Navrongo,22.4
2023-05-30,Sefwi Wiawso,21.8
2023-05-30,Sekondi-Takoradi,17.0
2023-05-30,Somanya,19.3
2023-05-30,Sunyani,21.2
2023-05-30,Tamale,22.7
2023-05-30,Techiman,21.4
2023-05-30,Tema,21.5
2023-05-30,Wa,21.7
2023-05-31,Accra,21.8
2023-05-31,Bolgatanga,19.1
2023-05-31,Cape Coast,22.8
2023-05-31,Dambai,21.9
2023-05-31,Damongo,21.9
2023-05-31,Goaso,20.4
2023-05-31,Ho,21.8
2023-05-31,Kintampo,22.1
2023-05-31,Koforidua,22.7
2023-05-31,Kumasi,20.6
2023-05-31,Nalerigu,21.4
2023-05-31,Navrongo,21.7
2023-05-31,Sefwi Wiawso,20.1
2023-05-31,Sekondi-Takoradi,22.2
2023-05-31,Somanya,19.2
2023-05-31,Sunyani,18.8
2023-05-31,Tamale,21.8
2023-05-31,Techiman,20.6
2023-05-31,Tema,21.4
2023-05-31,Wa,19.5
2023-06-01,Accra,20.9
2023-06-01,Bolgatanga,16.8
2023-06-01,Cape Coast,22.1
2023-06-01,Dambai,19.3
2023-06-01,Damongo,21.7
2023-06-01,Goaso,21.5
2023-06-01,Ho,20.9
2023-06-01,Kintampo,19.5
2023-06-01,Koforidua,23.7
2023-06-01,Kumasi,21.8
2023-06-01,Nalerigu,17.8
2023-06-01,Navrongo,17.0
2023-06-01,Sefwi Wiawso,22.6
2023-06-01,Sekondi-Takoradi,20.8
2023-06-01,Somanya,22.1
2023-06-01,Sunyani,20.3
2023-06-01,Tamale,18.3
2023-06-01,Techiman,21.1
2023-06-01,Tema,21.9
2023-06-01,Wa,19.6
2023-06-02,Accra,20.7
2023-06-02,Bolgatanga,17.1
2023-06-02,Cape Coast,19.0
2023-06-02,Dambai,21.7
2023-06-02,Damongo,17.7
2023-06-02,Goaso,18.8
2023-06-02,Ho,20.9
2023-06-02,Kintampo,20.2
2023-06-02,Koforidua,21.3
2023-06-02,Kumasi,20.0
2023-06-02,Nalerigu,19.2
2023-06-02,Navrongo,17.5
2023-06-02,Sefwi Wiawso,21.2
2023-06-02,Sekondi-Takoradi,18.2
2023-06-02,Somanya,20.4
2023-06-02,Sunyani,19.8
2023-06-02,Tamale,19.1
2023-06-02,Techiman,19.9
2023-06-02,Tema,20.6
2023-06-02,Wa,17.8
2023-06-03,Accra,20.8
2023-06-03,Bolgatanga,19.1
2023-06-03,Cape Coast,21.0
2023-06-03,Dambai,21.6
2023-06-03,Damongo,19.8
2023-06-03,Goaso,19.5
2023-06-03,Ho,21.9
2023-06-03,Kintampo,21.3
2023-06-03,Koforidua,21.7
2023-06-03,Kumasi,19.5
2023-06-03,Nalerigu,18.8
2023-06-03,Navrongo,19.3
2023-06-03,Sefwi Wiawso,21.4
2023-06-03,Sekondi-Takoradi,20.8
2023-06-03,Somanya,21.0
2023-06-03,Sunyani,19.6
2023-06-03,Tamale,19.9
2023-06-03,Techiman,20.6
2023-06-03,Tema,20.5
2023-06-03,Wa,19.6
2023-06-04,Accra,22.9
2023-06-04,Bolgatanga,17.4
2023-06-04,Cape Coast,22.0
2023-06-04,Dambai,21.4
2023-06-04,Damongo,20.8
2023-06-04,Goaso,17.6
2023-06-04,Ho,21.1
2023-06-04,Kintampo,21.7
2023-06-04,Koforidua,21.6
2023-06-04,Kumasi,20.6
2023-06-04,Nalerigu,21.9
2023-06-04,Navrongo,17.0
2023-06-04,Sefwi Wiawso,20.0
2023-06-04,Sekondi-Takoradi,22.2
2023-06-04,Somanya,19.3
2023-06-04,Sunyani,20.9
2023-06-04,Tamale,18.6
2023-06-04,Techiman,20.9
2023-06-04,Tema,21.6
2023-06-04,Wa,19.2
2023-06-05,Accra,21.3
2023-06-05,Bolgatanga,21.5
2023-06-05,Cape Coast,22.0
2023-06-05,Dambai,19.3
2023-06-05,Damongo,23.5
2023-06-05,Goaso,22.8
2023-06-05,Ho,21.2
2023-06-05,Kintampo,21.5
2023-06-05,Koforidua,19.3
2023-06-05,Kumasi,19.6
2023-06-05,Nalerigu,20.9
2023-06-05,Navrongo,21.8
2023-06-05,Sefwi Wiawso,21.2
2023-06-05,Sekondi-Takoradi,24.3
2023-06-05,Somanya,20.8
2023-06-05,Sunyani,21.1
2023-06-05,Tamale,17.4
2023-06-05,Techiman,18.7
2023-06-05,Tema,18.5
2023-06-05,Wa,22.3
2023-06-06,Accra,22.6
2023-06-06,Bolgatanga,18.3
2023-06-06,Cape Coast,22.0
2023-06-06,Dambai,21.4
2023-06-06,Damongo,20.1
2023-06-06,Goaso,22.1
2023-06-06,Ho,22.3
2023-06-06,Kintampo,19.9
2023-06-06,Koforidua,18.6
2023-06-06,Kumasi,21.2
2023-06-06,Nalerigu,17.5
2023-06-06,Navrongo,17.5
2023-06-06,Sefwi Wiawso,21.8
2023-06-06,Sekondi-Takoradi,21.8
2023-06-06,Somanya,22.6
2023-06-06,Sunyani,20.7
2023-06-06,Tamale,17.6
2023-06-06,Techiman,18.9
2023-06-06,Tema,21.8
2023-06-06,Wa,19.3
2023-06-07,Accra,22.7
2023-06-07,Bolgatanga,18.5
2023-06-07,Cape Coast,20.4
2023-06-07,Dambai,22.0
2023-06-07,Damongo,21.2
2023-06-07,Goaso,21.8
2023-06-07,Ho,21.1
2023-06-07,Kintampo,20.2
2023-06-07,Koforidua,21.3
2023-06-07,Kumasi,22.1
2023-06-07,Nalerigu,19.8
2023-06-07,Navrongo,19.3
2023-06-07,Sefwi Wiawso,22.4
2023-06-07,Sekondi-Takoradi,21.0
2023-06-07,Somanya,21.7
2023-06-07,Sunyani,20.7
2023-06-07,Tamale,19.8
2023-06-07,Techiman,18.8
2023-06-07,Tema,22.4
2023-06-07,Wa,17.7
2023-06-08,Accra,23.7
2023-06-08,Bolgatanga,17.1
2023-06-08,Cape Coast,21.4
2023-06-08,Dambai,21.3
2023-06-08,Damongo,19.9
2023-06-08,Goaso,22.1
2023-06-08,Ho,22.5
2023-06-08,Kintampo,17.9
2023-06-08,Koforidua,20.9
2023-06-08,Kumasi,21.6
2023-06-08,Nalerigu,19.9
2023-06-08,Navrongo,16.3
2023-06-08,Sefwi Wiawso,23.2
2023-06-08,Sekondi-Takoradi,21.4
2023-06-08,Somanya,24.7
2023-06-08,Sunyani,19.9
2023-06-08,Tamale,18.5
2023-06-08,Techiman,21.3
2023-06-08,Tema,23.7
2023-06-08,Wa,19.6
2023-06-09,Accra,22.2
2023-06-09,Bolgatanga,17.6
2023-06-09,Cape Coast,22.3
2023-06-09,Dambai,17.7
2023-06-09,Damongo,21.2
2023-06-09,Goaso,21.6
2023-06-09,Ho,19.8
2023-06-09,Kintampo,19.5
2023-06-09,Koforidua,24.4
2023-06-09,Kumasi,20.0
2023-06-09,Nalerigu,15.6
2023-06-09,Navrongo,15.2
2023-06-09,Sefwi Wiawso,21.4
2023-06-09,Sekondi-Takoradi,21.2
2023-06-09,Somanya,18.8
2023-06-09,Sunyani,20.9
2023-06-09,Tamale,18.9
2023-06-09,Techiman,18.5
2023-06-09,Tema,21.5
2023-06-09,Wa,17.9
2023-06-10,Accra,22.5
2023-06-10,Bolgatanga,19.9
2023-06-10,Cape Coast,20.8
2023-06-10,Dambai,21.8
2023-06-10,Damongo,20.8
2023-06-10,Goaso,21.6
2023-06-10,Ho,20.6
2023-06-10,Kintampo,19.2
2023-06-10,Koforidua,18.7
2023-06-10,Kumasi,18.9
2023-06-10,Nalerigu,20.1
2023-06-10,Navrongo,20.1
2023-06-10,Sefwi Wiawso,21.2
2023-06-10,Sekondi-Takoradi,20.7
2023-06-10,Somanya,18.3
2023-06-10,Sunyani,20.7
2023-06-10,Tamale,20.1
2023-06-10,Techiman,17.9
2023-06-10,Tema,21.9
2023-06-10,Wa,20.2
2023-06-11,Accra,21.6
2023-06-11,Bolgatanga,19.7
2023-06-11,Cape Coast,22.8
2023-06-11,Dambai,17.2
2023-06-11,Damongo,20.7
2023-06-11,Goaso,18.6
2023-06-11,Ho,18.4
2023-06-11,Kintampo,18.3
2023-06-11,Koforidua,19.8
2023-06-11,Kumasi,19.2
2023-06-11,Nalerigu,20.3
2023-06-11,Navrongo,19.6
2023-06-11,Sefwi Wiawso,18.3
2023-06-11,Sekondi-Takoradi,21.9
2023-06-11,Somanya,18.7
2023-06-11,Sunyani,18.0
2023-06-11,Tamale,20.7
2023-06-11,Techiman,17.2
2023-06-11,Tema,21.3
2023-06-11,Wa,20.0
2023-06-12,Accra,21.6
2023-06-12,Bolgatanga,19.9
2023-06-12,Cape Coast,19.5
2023-06-12,Dambai,21.2
2023-06-12,Damongo,21.4
2023-06-12,Goaso,19.1
2023-06-12,Ho,21.5
2023-06-12,Kintampo,18.5
2023-06-12,Koforidua,21.5
2023-06-12,Kumasi,20.2
2023-06-12,Nalerigu,21.2
2023-06-12,Navrongo,21.5
2023-06-12,Sefwi Wiawso,20.0
2023-06-12,Sekondi-Takoradi,21.4
2023-06-12,Somanya,21.1
2023-06-12,Sunyani,21.5
2023-06-12,Tamale,22.0
2023-06-12,Techiman,18.7
2023-06-12,Tema,21.2
2023-06-12,Wa,22.2
2023-06-13,Accra,20.4
2023-06-13,Bolgatanga,20.5
2023-06-13,Cape Coast,18.7
2023-06-13,Dambai,20.2
2023-06-13,Damongo,24.2
2023-06-13,Goaso,21.7
2023-06-13,Ho,19.7
2023-06-13,Kintampo,24.2
2023-06-13,Koforidua,21.7
2023-06-13,Kumasi,18.5
2023-06-13,Nalerigu,18.2
2023-06-13,Navrongo,20.0
2023-06-13,Sefwi Wiawso,19.4
2023-06-13,Sekondi-Takoradi,19.8
2023-06-13,Somanya,21.8
2023-06-13,Sunyani,18.8
2023-06-13,Tamale,19.7
2023-06-13,Techiman,18.9
2023-06-13,Tema,19.7
2023-06-13,Wa,19.6
2023-06-14,Accra,22.1
2023-06-14,Bolgatanga,18.8
2023-06-14,Cape Coast,21.5
2023-06-14,Dambai,23.1
2023-06-14,Damongo,21.1
2023-06-14,Goaso,19.4
2023-06-14,Ho,22.5
2023-06-14,Kintampo,23.1
2023-06-14,Koforidua,22.9
2023-06-14,Kumasi,23.1
2023-06-14,Nalerigu,21.4
2023-06-14,Navrongo,21.4
2023-06-14,Sefwi Wiawso,18.3
2023-06-14,Sekondi-Takoradi,21.4
2023-06-14,Somanya,22.9
2023-06-14,Sunyani,22.7
2023-06-14,Tamale,18.6
2023-06-14,Techiman,18.6
2023-06-14,Tema,21.9
2023-06-14,Wa,20.6
2023-06-15,Accra,24.4
2023-06-15,Bolgatanga,16.4
2023-06-15,Cape Coast,24.4
2023-06-15,Dambai,24.9
2023-06-15,Damongo,23.3
2023-06-15,Goaso,23.1
2023-06-15,Ho,20.5
2023-06-15,Kintampo,20.1
2023-06-15,Koforidua,19.6
2023-06-15,Kumasi,21.6
2023-06-15,Nalerigu,21.4
2023-06-15,Navrongo,16.6
2023-06-15,Sefwi Wiawso,21.9
2023-06-15,Sekondi-Takoradi,21.0
2023-06-15,Somanya,20.8
2023-06-15,Sunyani,19.2
2023-06-15,Tamale,20.2
2023-06-15,Techiman,24.7
2023-06-15,Tema,23.6
2023-06-15,Wa,23.4
2023-06-16,Accra,24.0
2023-06-16,Bolgatanga,19.8
2023-06-16,Cape Coast,21.6
2023-06-16,Dambai,23.7
2023-06-16,Damongo,20.0
2023-06-16,Goaso,18.2
